site_id,timestamp,outdoor_temp,outdoor_humidity
BLR,2025-02-19 12:10:00,27.55,47.92
BLR,2025-02-19 12:20:00,27.62,48.53
BLR,2025-02-19 12:30:00,28.43,46.06
BLR,2025-02-19 12:40:00,28.21,48.17
BLR,2025-02-19 12:50:00,28.34,44.63
BLR,2025-02-19 13:00:00,28.89,44.84
BLR,2025-02-19 13:10:00,28.43,46.55
BLR,2025-02-19 13:20:00,28.64,45.97
BLR,2025-02-19 13:30:00,29.12,45.3
BLR,2025-02-19 13:40:00,29.48,46.03
BLR,2025-02-19 13:50:00,29.06,44.06
BLR,2025-02-19 14:00:00,29.25,44.4
BLR,2025-02-19 14:10:00,28.73,42.76
BLR,2025-02-19 14:20:00,29.65,46.53
BLR,2025-02-19 14:30:00,28.99,42.86
BLR,2025-02-19 14:40:00,29.18,43.14
BLR,2025-02-19 14:50:00,29.42,43.73
BLR,2025-02-19 15:00:00,29.18,44.4
BLR,2025-02-19 15:10:00,28.78,44.4
BLR,2025-02-19 15:20:00,28.98,39.39
BLR,2025-02-19 15:30:00,29.34,46.19
BLR,2025-02-19 15:40:00,29.71,46.06
BLR,2025-02-19 15:50:00,29.63,45.66
BLR,2025-02-19 16:00:00,29.25,44.16
BLR,2025-02-19 16:10:00,29.1,46.01
BLR,2025-02-19 16:20:00,29.19,44.76
BLR,2025-02-19 16:30:00,29.24,44.99
BLR,2025-02-19 16:40:00,28.75,45.94
BLR,2025-02-19 16:50:00,28.63,46.02
BLR,2025-02-19 17:00:00,28.5,47.08
BLR,2025-02-19 17:10:00,28.58,42.68
BLR,2025-02-19 17:20:00,27.7,46.16
BLR,2025-02-19 17:30:00,27.93,44.87
BLR,2025-02-19 17:40:00,27.85,48.54
BLR,2025-02-19 17:50:00,26.97,46.23
BLR,2025-02-19 18:00:00,27.6,47.66
BLR,2025-02-19 18:10:00,27.42,49.99
BLR,2025-02-19 18:20:00,26.29,51.08
BLR,2025-02-19 18:30:00,26.51,50.98
BLR,2025-02-19 18:40:00,26.27,51.35
BLR,2025-02-19 18:50:00,25.87,49.02
BLR,2025-02-19 19:00:00,25.65,49.87
BLR,2025-02-19 19:10:00,25.45,50.0
BLR,2025-02-19 19:20:00,25.51,51.05
BLR,2025-02-19 19:30:00,25.43,53.51
BLR,2025-02-19 19:40:00,24.93,55.43
BLR,2025-02-19 19:50:00,24.2,56.09
BLR,2025-02-19 20:00:00,24.42,52.48
BLR,2025-02-19 20:10:00,24.07,55.88
BLR,2025-02-19 20:20:00,22.71,56.21
BLR,2025-02-19 20:30:00,23.66,53.83
BLR,2025-02-19 20:40:00,23.02,59.25
BLR,2025-02-19 20:50:00,22.73,59.9
BLR,2025-02-19 21:00:00,21.85,58.49
BLR,2025-02-19 21:10:00,22.55,59.63
BLR,2025-02-19 21:20:00,21.86,61.01
BLR,2025-02-19 21:30:00,21.69,62.11
BLR,2025-02-19 21:40:00,20.76,61.2
BLR,2025-02-19 21:50:00,21.01,61.57
BLR,2025-02-19 22:00:00,20.72,61.91
BLR,2025-02-19 22:10:00,20.22,66.44
BLR,2025-02-19 22:20:00,19.59,66.7
BLR,2025-02-19 22:30:00,19.68,63.88
BLR,2025-02-19 22:40:00,19.13,64.82
BLR,2025-02-19 22:50:00,18.93,65.19
BLR,2025-02-19 23:00:00,19.22,65.17
BLR,2025-02-19 23:10:00,18.64,70.92
BLR,2025-02-19 23:20:00,18.33,67.47
BLR,2025-02-19 23:30:00,17.76,70.28
BLR,2025-02-19 23:40:00,17.86,69.17
BLR,2025-02-19 23:50:00,17.6,69.88
BLR,2025-02-20 00:00:00,16.69,73.8
BLR,2025-02-20 00:10:00,17.1,75.26
BLR,2025-02-20 00:20:00,16.88,74.9
BLR,2025-02-20 00:30:00,16.15,76.73
BLR,2025-02-20 00:40:00,16.32,77.76
BLR,2025-02-20 00:50:00,15.47,75.48
BLR,2025-02-20 01:00:00,15.97,77.08
BLR,2025-02-20 01:10:00,15.96,74.66
BLR,2025-02-20 01:20:00,15.25,76.63
BLR,2025-02-20 01:30:00,15.47,77.73
BLR,2025-02-20 01:40:00,15.39,77.65
BLR,2025-02-20 01:50:00,16.12,78.01
BLR,2025-02-20 02:00:00,15.94,79.15
BLR,2025-02-20 02:10:00,15.19,79.63
BLR,2025-02-20 02:20:00,14.84,75.48
BLR,2025-02-20 02:30:00,15.07,79.05
BLR,2025-02-20 02:40:00,15.3,78.38
BLR,2025-02-20 02:50:00,14.44,78.18
BLR,2025-02-20 03:00:00,14.3,81.01
BLR,2025-02-20 03:10:00,14.59,76.27
BLR,2025-02-20 03:20:00,15.19,78.78
BLR,2025-02-20 03:30:00,15.24,80.94
BLR,2025-02-20 03:40:00,15.17,78.78
BLR,2025-02-20 03:50:00,15.43,77.11
BLR,2025-02-20 04:00:00,15.12,78.05
BLR,2025-02-20 04:10:00,15.17,80.83
BLR,2025-02-20 04:20:00,15.47,79.71
BLR,2025-02-20 04:30:00,15.98,76.92
BLR,2025-02-20 04:40:00,15.71,79.72
BLR,2025-02-20 04:50:00,15.69,78.06
BLR,2025-02-20 05:00:00,15.99,72.96
BLR,2025-02-20 05:10:00,16.46,76.25
BLR,2025-02-20 05:20:00,16.09,78.76
BLR,2025-02-20 05:30:00,16.24,75.38
BLR,2025-02-20 05:40:00,16.43,77.45
BLR,2025-02-20 05:50:00,17.02,72.56
BLR,2025-02-20 06:00:00,16.75,72.27
BLR,2025-02-20 06:10:00,17.4,75.42
BLR,2025-02-20 06:20:00,16.99,74.48
BLR,2025-02-20 06:30:00,17.59,72.62
BLR,2025-02-20 06:40:00,17.9,73.4
BLR,2025-02-20 06:50:00,18.71,70.62
BLR,2025-02-20 07:00:00,18.72,69.23
BLR,2025-02-20 07:10:00,18.59,70.88
BLR,2025-02-20 07:20:00,18.82,69.25
BLR,2025-02-20 07:30:00,19.05,69.66
BLR,2025-02-20 07:40:00,19.2,68.7
BLR,2025-02-20 07:50:00,20.31,67.23
BLR,2025-02-20 08:00:00,19.89,69.88
BLR,2025-02-20 08:10:00,20.93,64.82
BLR,2025-02-20 08:20:00,20.75,65.92
BLR,2025-02-20 08:30:00,20.99,64.87
BLR,2025-02-20 08:40:00,21.35,64.77
BLR,2025-02-20 08:50:00,21.99,63.68
BLR,2025-02-20 09:00:00,21.68,64.54
BLR,2025-02-20 09:10:00,22.39,62.69
BLR,2025-02-20 09:20:00,22.53,60.55
BLR,2025-02-20 09:30:00,22.97,59.29
BLR,2025-02-20 09:40:00,23.09,58.98
BLR,2025-02-20 09:50:00,23.34,58.23
BLR,2025-02-20 10:00:00,23.9,59.79
BLR,2025-02-20 10:10:00,23.62,57.98
BLR,2025-02-20 10:20:00,24.74,58.04
BLR,2025-02-20 10:30:00,24.64,54.73
BLR,2025-02-20 10:40:00,24.73,55.68
BLR,2025-02-20 10:50:00,25.27,56.25
BLR,2025-02-20 11:00:00,25.22,56.48
BLR,2025-02-20 11:10:00,25.72,52.09
BLR,2025-02-20 11:20:00,25.97,56.09
BLR,2025-02-20 11:30:00,26.57,55.34
BLR,2025-02-20 11:40:00,26.52,54.16
BLR,2025-02-20 11:50:00,26.33,54.01
BLR,2025-02-20 12:00:00,27.06,51.04
BLR,2025-02-20 12:10:00,27.31,49.92
BLR,2025-02-20 12:20:00,26.81,50.79
BLR,2025-02-20 12:30:00,27.13,50.67
BLR,2025-02-20 12:40:00,28.27,48.87
BLR,2025-02-20 12:50:00,27.74,50.31
BLR,2025-02-20 13:00:00,27.9,51.17
BLR,2025-02-20 13:10:00,28.13,50.07
BLR,2025-02-20 13:20:00,28.08,48.49
BLR,2025-02-20 13:30:00,27.87,44.47
BLR,2025-02-20 13:40:00,28.17,45.58
BLR,2025-02-20 13:50:00,28.42,47.52
BLR,2025-02-20 14:00:00,28.54,48.42
BLR,2025-02-20 14:10:00,28.54,45.16
BLR,2025-02-20 14:20:00,28.38,47.3
BLR,2025-02-20 14:30:00,28.71,48.12
BLR,2025-02-20 14:40:00,29.24,46.88
BLR,2025-02-20 14:50:00,28.72,46.0
BLR,2025-02-20 15:00:00,28.88,44.69
BLR,2025-02-20 15:10:00,29.36,48.09
BLR,2025-02-20 15:20:00,28.7,46.0
BLR,2025-02-20 15:30:00,29.79,49.52
BLR,2025-02-20 15:40:00,29.09,47.43
BLR,2025-02-20 15:50:00,28.79,47.85
BLR,2025-02-20 16:00:00,28.62,48.71
BLR,2025-02-20 16:10:00,29.01,47.11
BLR,2025-02-20 16:20:00,28.3,48.59
BLR,2025-02-20 16:30:00,28.27,47.17
BLR,2025-02-20 16:40:00,28.76,47.21
BLR,2025-02-20 16:50:00,28.03,47.36
BLR,2025-02-20 17:00:00,27.85,48.33
BLR,2025-02-20 17:10:00,27.64,52.51
BLR,2025-02-20 17:20:00,27.09,48.45
BLR,2025-02-20 17:30:00,27.79,51.14
BLR,2025-02-20 17:40:00,27.28,50.32
BLR,2025-02-20 17:50:00,27.41,49.42
BLR,2025-02-20 18:00:00,26.83,52.79
BLR,2025-02-20 18:10:00,26.53,51.35
BLR,2025-02-20 18:20:00,26.23,51.96
BLR,2025-02-20 18:30:00,26.4,54.8
BLR,2025-02-20 18:40:00,25.71,53.35
BLR,2025-02-20 18:50:00,25.81,54.66
BLR,2025-02-20 19:00:00,25.44,54.87
BLR,2025-02-20 19:10:00,24.85,55.39
BLR,2025-02-20 19:20:00,24.76,54.18
BLR,2025-02-20 19:30:00,24.61,58.08
BLR,2025-02-20 19:40:00,24.23,57.78
BLR,2025-02-20 19:50:00,24.61,59.33
BLR,2025-02-20 20:00:00,23.81,58.95
BLR,2025-02-20 20:10:00,23.39,61.04
BLR,2025-02-20 20:20:00,23.04,60.37
BLR,2025-02-20 20:30:00,22.78,62.89
BLR,2025-02-20 20:40:00,22.36,60.16
BLR,2025-02-20 20:50:00,21.99,61.03
BLR,2025-02-20 21:00:00,22.11,65.6
BLR,2025-02-20 21:10:00,22.09,64.85
BLR,2025-02-20 21:20:00,21.19,67.11
BLR,2025-02-20 21:30:00,21.15,65.92
BLR,2025-02-20 21:40:00,20.52,65.28
BLR,2025-02-20 21:50:00,20.45,69.18
BLR,2025-02-20 22:00:00,19.73,64.33
BLR,2025-02-20 22:10:00,19.57,68.93
BLR,2025-02-20 22:20:00,19.27,64.58
BLR,2025-02-20 22:30:00,19.21,71.3
BLR,2025-02-20 22:40:00,18.62,68.14
BLR,2025-02-20 22:50:00,18.03,69.85
BLR,2025-02-20 23:00:00,18.02,69.47
BLR,2025-02-20 23:10:00,18.12,72.4
BLR,2025-02-20 23:20:00,17.68,71.82
BLR,2025-02-20 23:30:00,17.5,74.73
BLR,2025-02-20 23:40:00,17.51,72.21
BLR,2025-02-20 23:50:00,16.96,71.95
BLR,2025-02-21 00:00:00,17.86,70.11
BLR,2025-02-21 00:10:00,18.31,73.76
BLR,2025-02-21 00:20:00,17.36,73.33
BLR,2025-02-21 00:30:00,17.22,73.93
BLR,2025-02-21 00:40:00,17.21,71.79
BLR,2025-02-21 00:50:00,16.68,71.02
BLR,2025-02-21 01:00:00,16.59,75.49
BLR,2025-02-21 01:10:00,16.6,71.63
BLR,2025-02-21 01:20:00,16.55,74.02
BLR,2025-02-21 01:30:00,16.09,73.29
BLR,2025-02-21 01:40:00,16.42,74.65
BLR,2025-02-21 01:50:00,16.62,72.2
BLR,2025-02-21 02:00:00,15.5,76.24
BLR,2025-02-21 02:10:00,16.12,77.18
BLR,2025-02-21 02:20:00,15.91,76.83
BLR,2025-02-21 02:30:00,15.8,73.7
BLR,2025-02-21 02:40:00,15.96,76.1
BLR,2025-02-21 02:50:00,16.25,75.23
BLR,2025-02-21 03:00:00,15.91,75.5
BLR,2025-02-21 03:10:00,16.13,77.98
BLR,2025-02-21 03:20:00,15.85,74.79
BLR,2025-02-21 03:30:00,16.0,76.39
BLR,2025-02-21 03:40:00,15.78,72.65
BLR,2025-02-21 03:50:00,16.01,75.23
BLR,2025-02-21 04:00:00,15.99,76.36
BLR,2025-02-21 04:10:00,16.19,74.54
BLR,2025-02-21 04:20:00,15.76,75.46
BLR,2025-02-21 04:30:00,16.03,73.07
BLR,2025-02-21 04:40:00,16.85,73.31
BLR,2025-02-21 04:50:00,17.04,73.5
BLR,2025-02-21 05:00:00,16.25,72.55
BLR,2025-02-21 05:10:00,16.76,74.35
BLR,2025-02-21 05:20:00,16.87,74.25
BLR,2025-02-21 05:30:00,17.36,73.17
BLR,2025-02-21 05:40:00,17.45,67.97
BLR,2025-02-21 05:50:00,17.88,70.83
BLR,2025-02-21 06:00:00,17.48,72.08
BLR,2025-02-21 06:10:00,18.21,70.07
BLR,2025-02-21 06:20:00,18.23,69.46
BLR,2025-02-21 06:30:00,18.35,70.65
BLR,2025-02-21 06:40:00,18.95,70.16
BLR,2025-02-21 06:50:00,19.0,69.0
BLR,2025-02-21 07:00:00,19.3,65.27
BLR,2025-02-21 07:10:00,20.0,65.22
BLR,2025-02-21 07:20:00,19.9,66.86
BLR,2025-02-21 07:30:00,20.74,62.51
BLR,2025-02-21 07:40:00,19.74,67.44
BLR,2025-02-21 07:50:00,20.73,64.52
BLR,2025-02-21 08:00:00,20.69,62.59
BLR,2025-02-21 08:10:00,21.04,62.17
BLR,2025-02-21 08:20:00,21.42,64.09
BLR,2025-02-21 08:30:00,22.2,59.7
BLR,2025-02-21 08:40:00,22.1,58.02
BLR,2025-02-21 08:50:00,22.19,58.71
BLR,2025-02-21 09:00:00,23.03,59.95
BLR,2025-02-21 09:10:00,22.78,61.21
BLR,2025-02-21 09:20:00,23.94,59.94
BLR,2025-02-21 09:30:00,23.36,56.76
BLR,2025-02-21 09:40:00,23.96,57.15
BLR,2025-02-21 09:50:00,24.93,56.56
BLR,2025-02-21 10:00:00,24.55,55.7
BLR,2025-02-21 10:10:00,25.07,51.74
BLR,2025-02-21 10:20:00,25.19,53.56
BLR,2025-02-21 10:30:00,25.51,54.57
BLR,2025-02-21 10:40:00,25.55,55.54
BLR,2025-02-21 10:50:00,26.2,52.71
BLR,2025-02-21 11:00:00,26.73,53.15
BLR,2025-02-21 11:10:00,26.01,52.23
BLR,2025-02-21 11:20:00,26.57,49.76
BLR,2025-02-21 11:30:00,26.93,47.76
BLR,2025-02-21 11:40:00,27.07,50.92
BLR,2025-02-21 11:50:00,27.76,51.48
BLR,2025-02-21 12:00:00,27.6,47.56
BLR,2025-02-21 12:10:00,28.02,49.5
BLR,2025-02-21 12:20:00,28.64,47.47
BLR,2025-02-21 12:30:00,27.85,44.74
BLR,2025-02-21 12:40:00,28.66,46.47
BLR,2025-02-21 12:50:00,28.7,45.16
BLR,2025-02-21 13:00:00,28.86,46.31
BLR,2025-02-21 13:10:00,28.77,45.91
BLR,2025-02-21 13:20:00,29.06,44.04
BLR,2025-02-21 13:30:00,29.3,42.76
BLR,2025-02-21 13:40:00,29.36,43.78
BLR,2025-02-21 13:50:00,29.72,46.57
BLR,2025-02-21 14:00:00,29.27,42.29
BLR,2025-02-21 14:10:00,29.25,44.97
BLR,2025-02-21 14:20:00,29.12,44.65
BLR,2025-02-21 14:30:00,29.82,42.82
BLR,2025-02-21 14:40:00,30.03,42.3
BLR,2025-02-21 14:50:00,29.47,44.41
BLR,2025-02-21 15:00:00,29.45,43.46
BLR,2025-02-21 15:10:00,30.39,42.77
BLR,2025-02-21 15:20:00,30.19,44.27
BLR,2025-02-21 15:30:00,30.17,46.08
BLR,2025-02-21 15:40:00,29.83,45.61
BLR,2025-02-21 15:50:00,29.88,44.08
BLR,2025-02-21 16:00:00,29.51,38.98
BLR,2025-02-21 16:10:00,29.08,43.89
BLR,2025-02-21 16:20:00,29.0,42.97
BLR,2025-02-21 16:30:00,29.3,44.42
BLR,2025-02-21 16:40:00,29.45,44.48
BLR,2025-02-21 16:50:00,28.99,44.84
BLR,2025-02-21 17:00:00,29.08,47.26
BLR,2025-02-21 17:10:00,28.71,45.67
BLR,2025-02-21 17:20:00,28.66,45.99
BLR,2025-02-21 17:30:00,28.62,47.53
BLR,2025-02-21 17:40:00,28.59,45.66
BLR,2025-02-21 17:50:00,28.08,47.2
BLR,2025-02-21 18:00:00,28.36,46.14
BLR,2025-02-21 18:10:00,27.49,49.63
BLR,2025-02-21 18:20:00,27.73,49.57
BLR,2025-02-21 18:30:00,27.27,52.87
BLR,2025-02-21 18:40:00,26.3,47.88
BLR,2025-02-21 18:50:00,27.02,52.36
BLR,2025-02-21 19:00:00,26.06,48.88
BLR,2025-02-21 19:10:00,25.99,50.62
BLR,2025-02-21 19:20:00,26.05,49.53
BLR,2025-02-21 19:30:00,25.29,53.49
BLR,2025-02-21 19:40:00,25.21,54.44
BLR,2025-02-21 19:50:00,25.14,54.21
BLR,2025-02-21 20:00:00,24.4,52.09
BLR,2025-02-21 20:10:00,24.28,55.24
BLR,2025-02-21 20:20:00,23.94,56.92
BLR,2025-02-21 20:30:00,24.04,56.05
BLR,2025-02-21 20:40:00,23.91,58.07
BLR,2025-02-21 20:50:00,22.81,60.43
BLR,2025-02-21 21:00:00,22.86,58.65
BLR,2025-02-21 21:10:00,22.37,58.57
BLR,2025-02-21 21:20:00,22.23,60.78
BLR,2025-02-21 21:30:00,22.45,64.32
BLR,2025-02-21 21:40:00,21.73,63.04
BLR,2025-02-21 21:50:00,21.15,60.7
BLR,2025-02-21 22:00:00,20.61,65.68
BLR,2025-02-21 22:10:00,21.03,63.7
BLR,2025-02-21 22:20:00,20.3,64.63
BLR,2025-02-21 22:30:00,19.92,63.7
BLR,2025-02-21 22:40:00,19.97,66.49
BLR,2025-02-21 22:50:00,19.77,63.96
BLR,2025-02-21 23:00:00,19.22,65.82
BLR,2025-02-21 23:10:00,18.79,69.01
BLR,2025-02-21 23:20:00,19.23,68.87
BLR,2025-02-21 23:30:00,18.78,68.12
BLR,2025-02-21 23:40:00,18.63,69.5
BLR,2025-02-21 23:50:00,18.0,71.36
BLR,2025-02-22 00:00:00,16.66,72.21
BLR,2025-02-22 00:10:00,16.54,73.11
BLR,2025-02-22 00:20:00,16.04,70.8
BLR,2025-02-22 00:30:00,16.21,71.95
BLR,2025-02-22 00:40:00,15.92,76.33
BLR,2025-02-22 00:50:00,15.93,73.22
BLR,2025-02-22 01:00:00,15.81,73.49
BLR,2025-02-22 01:10:00,15.68,74.7
BLR,2025-02-22 01:20:00,15.34,75.15
BLR,2025-02-22 01:30:00,15.04,73.61
BLR,2025-02-22 01:40:00,14.85,71.62
BLR,2025-02-22 01:50:00,15.24,75.1
BLR,2025-02-22 02:00:00,15.14,75.75
BLR,2025-02-22 02:10:00,14.61,73.29
BLR,2025-02-22 02:20:00,15.39,76.48
BLR,2025-02-22 02:30:00,15.17,76.69
BLR,2025-02-22 02:40:00,14.58,77.72
BLR,2025-02-22 02:50:00,14.95,74.66
BLR,2025-02-22 03:00:00,14.82,76.87
BLR,2025-02-22 03:10:00,14.95,77.13
BLR,2025-02-22 03:20:00,14.94,78.48
BLR,2025-02-22 03:30:00,15.12,77.46
BLR,2025-02-22 03:40:00,15.41,77.66
BLR,2025-02-22 03:50:00,15.12,76.17
BLR,2025-02-22 04:00:00,15.26,75.1
BLR,2025-02-22 04:10:00,15.62,77.49
BLR,2025-02-22 04:20:00,15.12,73.45
BLR,2025-02-22 04:30:00,15.11,77.39
BLR,2025-02-22 04:40:00,15.72,76.01
BLR,2025-02-22 04:50:00,15.28,74.01
BLR,2025-02-22 05:00:00,15.56,71.79
BLR,2025-02-22 05:10:00,16.41,73.71
BLR,2025-02-22 05:20:00,15.61,72.48
BLR,2025-02-22 05:30:00,16.4,70.64
BLR,2025-02-22 05:40:00,16.06,71.72
BLR,2025-02-22 05:50:00,16.82,73.47
BLR,2025-02-22 06:00:00,17.46,71.62
BLR,2025-02-22 06:10:00,16.83,70.77
BLR,2025-02-22 06:20:00,16.73,68.25
BLR,2025-02-22 06:30:00,17.71,69.79
BLR,2025-02-22 06:40:00,17.66,71.86
BLR,2025-02-22 06:50:00,18.04,68.98
BLR,2025-02-22 07:00:00,18.47,67.78
BLR,2025-02-22 07:10:00,18.8,68.83
BLR,2025-02-22 07:20:00,19.07,68.98
BLR,2025-02-22 07:30:00,19.17,68.52
BLR,2025-02-22 07:40:00,19.6,66.31
BLR,2025-02-22 07:50:00,19.7,62.67
BLR,2025-02-22 08:00:00,19.95,65.95
BLR,2025-02-22 08:10:00,20.34,63.2
BLR,2025-02-22 08:20:00,20.82,62.31
BLR,2025-02-22 08:30:00,20.75,60.95
BLR,2025-02-22 08:40:00,21.31,62.53
BLR,2025-02-22 08:50:00,21.42,62.46
BLR,2025-02-22 09:00:00,21.64,59.32
BLR,2025-02-22 09:10:00,22.48,60.59
BLR,2025-02-22 09:20:00,22.58,60.58
BLR,2025-02-22 09:30:00,22.89,58.78
BLR,2025-02-22 09:40:00,22.79,57.54
BLR,2025-02-22 09:50:00,23.3,56.63
BLR,2025-02-22 10:00:00,23.85,55.2
BLR,2025-02-22 10:10:00,24.08,56.65
BLR,2025-02-22 10:20:00,25.02,56.56
BLR,2025-02-22 10:30:00,24.6,54.4
BLR,2025-02-22 10:40:00,24.62,52.89
BLR,2025-02-22 10:50:00,24.96,53.67
BLR,2025-02-22 11:00:00,25.1,50.97
BLR,2025-02-22 11:10:00,25.43,53.61
BLR,2025-02-22 11:20:00,25.9,52.86
BLR,2025-02-22 11:30:00,25.98,51.33
BLR,2025-02-22 11:40:00,26.76,49.4
BLR,2025-02-22 11:50:00,26.85,49.23
BLR,2025-02-22 12:00:00,27.07,46.4
BLR,2025-02-22 12:10:00,26.95,47.38
BLR,2025-02-22 12:20:00,27.5,49.17
BLR,2025-02-22 12:30:00,27.72,46.47
BLR,2025-02-22 12:40:00,28.07,50.8
BLR,2025-02-22 12:50:00,27.6,46.08
BLR,2025-02-22 13:00:00,27.93,45.07
BLR,2025-02-22 13:10:00,27.84,46.64
BLR,2025-02-22 13:20:00,29.0,46.39
BLR,2025-02-22 13:30:00,28.27,47.59
BLR,2025-02-22 13:40:00,28.82,44.9
BLR,2025-02-22 13:50:00,28.58,43.73
BLR,2025-02-22 14:00:00,28.89,43.99
BLR,2025-02-22 14:10:00,28.69,46.51
BLR,2025-02-22 14:20:00,29.03,47.03
BLR,2025-02-22 14:30:00,28.88,43.56
BLR,2025-02-22 14:40:00,29.34,44.16
BLR,2025-02-22 14:50:00,28.94,46.41
BLR,2025-02-22 15:00:00,28.64,45.43
BLR,2025-02-22 15:10:00,29.01,43.45
BLR,2025-02-22 15:20:00,28.84,42.6
BLR,2025-02-22 15:30:00,28.5,43.44
BLR,2025-02-22 15:40:00,28.87,45.8
BLR,2025-02-22 15:50:00,28.51,42.42
BLR,2025-02-22 16:00:00,28.55,45.13
BLR,2025-02-22 16:10:00,28.55,44.47
BLR,2025-02-22 16:20:00,27.83,44.15
BLR,2025-02-22 16:30:00,28.2,44.77
BLR,2025-02-22 16:40:00,28.48,47.09
BLR,2025-02-22 16:50:00,28.01,46.89
BLR,2025-02-22 17:00:00,27.35,47.98
BLR,2025-02-22 17:10:00,27.74,45.57
BLR,2025-02-22 17:20:00,27.74,44.66
BLR,2025-02-22 17:30:00,27.32,47.86
BLR,2025-02-22 17:40:00,27.14,48.0
BLR,2025-02-22 17:50:00,26.89,47.75
BLR,2025-02-22 18:00:00,27.0,46.0
BLR,2025-02-22 18:10:00,26.34,50.76
BLR,2025-02-22 18:20:00,26.52,45.57
BLR,2025-02-22 18:30:00,26.04,51.61
BLR,2025-02-22 18:40:00,26.25,52.1
BLR,2025-02-22 18:50:00,25.48,52.59
BLR,2025-02-22 19:00:00,25.03,52.18
BLR,2025-02-22 19:10:00,25.28,49.48
BLR,2025-02-22 19:20:00,24.97,51.11
BLR,2025-02-22 19:30:00,24.66,52.9
BLR,2025-02-22 19:40:00,24.51,57.58
BLR,2025-02-22 19:50:00,23.66,56.9
BLR,2025-02-22 20:00:00,23.44,55.86
BLR,2025-02-22 20:10:00,23.77,55.89
BLR,2025-02-22 20:20:00,23.21,57.7
BLR,2025-02-22 20:30:00,22.64,59.46
BLR,2025-02-22 20:40:00,21.94,59.33
BLR,2025-02-22 20:50:00,21.79,57.49
BLR,2025-02-22 21:00:00,21.57,62.43
BLR,2025-02-22 21:10:00,21.39,61.7
BLR,2025-02-22 21:20:00,21.34,60.91
BLR,2025-02-22 21:30:00,20.54,62.9
BLR,2025-02-22 21:40:00,20.49,64.88
BLR,2025-02-22 21:50:00,19.97,64.32
BLR,2025-02-22 22:00:00,19.92,65.08
BLR,2025-02-22 22:10:00,20.47,67.39
BLR,2025-02-22 22:20:00,19.82,64.82
BLR,2025-02-22 22:30:00,19.35,64.97
BLR,2025-02-22 22:40:00,18.74,66.38
BLR,2025-02-22 22:50:00,18.3,68.97
BLR,2025-02-22 23:00:00,18.33,69.76
BLR,2025-02-22 23:10:00,17.63,69.16
BLR,2025-02-22 23:20:00,18.04,68.23
BLR,2025-02-22 23:30:00,17.54,72.73
BLR,2025-02-22 23:40:00,17.35,68.86
BLR,2025-02-22 23:50:00,16.63,70.44
BLR,2025-02-23 00:00:00,17.18,72.85
BLR,2025-02-23 00:10:00,16.89,75.98
BLR,2025-02-23 00:20:00,16.47,74.58
BLR,2025-02-23 00:30:00,16.63,77.75
BLR,2025-02-23 00:40:00,16.26,76.9
BLR,2025-02-23 00:50:00,16.3,74.69
BLR,2025-02-23 01:00:00,16.24,75.97
BLR,2025-02-23 01:10:00,15.58,75.98
BLR,2025-02-23 01:20:00,15.81,79.17
BLR,2025-02-23 01:30:00,15.68,78.64
BLR,2025-02-23 01:40:00,15.91,75.25
BLR,2025-02-23 01:50:00,15.69,78.64
BLR,2025-02-23 02:00:00,15.25,77.95
BLR,2025-02-23 02:10:00,15.16,76.3
BLR,2025-02-23 02:20:00,15.27,77.11
BLR,2025-02-23 02:30:00,14.84,78.13
BLR,2025-02-23 02:40:00,14.85,75.21
BLR,2025-02-23 02:50:00,14.98,78.91
BLR,2025-02-23 03:00:00,14.4,78.72
BLR,2025-02-23 03:10:00,14.83,78.2
BLR,2025-02-23 03:20:00,15.05,78.59
BLR,2025-02-23 03:30:00,16.0,78.12
BLR,2025-02-23 03:40:00,15.03,76.66
BLR,2025-02-23 03:50:00,15.48,77.25
BLR,2025-02-23 04:00:00,15.3,76.88
BLR,2025-02-23 04:10:00,15.57,78.8
BLR,2025-02-23 04:20:00,15.22,76.03
BLR,2025-02-23 04:30:00,15.19,76.55
BLR,2025-02-23 04:40:00,16.19,77.13
BLR,2025-02-23 04:50:00,15.51,74.5
BLR,2025-02-23 05:00:00,16.5,75.77
BLR,2025-02-23 05:10:00,16.1,76.12
BLR,2025-02-23 05:20:00,16.14,75.93
BLR,2025-02-23 05:30:00,16.41,75.79
BLR,2025-02-23 05:40:00,17.24,73.69
BLR,2025-02-23 05:50:00,16.75,72.73
BLR,2025-02-23 06:00:00,17.05,73.19
BLR,2025-02-23 06:10:00,17.68,73.68
BLR,2025-02-23 06:20:00,17.76,72.42
BLR,2025-02-23 06:30:00,18.48,70.64
BLR,2025-02-23 06:40:00,18.45,75.08
BLR,2025-02-23 06:50:00,18.15,69.99
BLR,2025-02-23 07:00:00,19.01,68.59
BLR,2025-02-23 07:10:00,18.31,68.92
BLR,2025-02-23 07:20:00,19.39,70.65
BLR,2025-02-23 07:30:00,19.24,69.57
BLR,2025-02-23 07:40:00,19.9,70.74
BLR,2025-02-23 07:50:00,20.6,65.89
BLR,2025-02-23 08:00:00,19.81,66.28
BLR,2025-02-23 08:10:00,20.88,67.58
BLR,2025-02-23 08:20:00,21.15,63.8
BLR,2025-02-23 08:30:00,21.4,66.42
BLR,2025-02-23 08:40:00,21.21,64.04
BLR,2025-02-23 08:50:00,21.79,62.09
BLR,2025-02-23 09:00:00,21.83,60.02
